"chemical.id","bottle.id","conc","plate.id","well","date","MO24","DP24","SM24","MORT","CRAN","AXIS","EDEM","MUSC","LTRK","BRN_","SKIN","NC__","TCHR","DNC_"
4371,"C117062","33.3","21503","G03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","33.3","21503","H03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21482","B02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21482","C02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21482","D02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21482","E02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21482","F02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21482","G02","20201023",0,0,0,0,1,0,1,0,0,0,0,0,0,0
4371,"C117062","66.5","21482","H02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21503","B02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21503","C02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21503","D02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21503","E02","20201023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4371,"C117062","66.5","21503","F02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21503","G02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","66.5","21503","H02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21482","B01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21482","C01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21482","D01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21482","E01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21482","F01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21482","G01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21482","H01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21503","B01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21503","C01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21503","D01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21503","E01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21503","F01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21503","G01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"C117062","100","21503","H01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A02","20201023",0,0,0,0,1,1,1,1,0,0,0,0,0,0
4372,"C79607","0","21496","A03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A11","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","A12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","G12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21496","H12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A03","20201023",0,0,0,0,1,0,1,0,0,0,0,0,1,0
4372,"C79607","0","21502","A04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A10","20201023",0,1,0,0,1,1,1,0,1,0,0,0,1,0
4372,"C79607","0","21502","A11","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","A12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","G12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0","21502","H12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21496","B10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21496","C10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21496","D10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21496","E10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21496","F10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21496","G10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21496","H10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21502","B10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21502","C10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21502","D10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21502","E10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21502","F10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21502","G10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.015","21502","H10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21496","B09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21496","C09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21496","D09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21496","E09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21496","F09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21496","G09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21496","H09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21502","B09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21502","C09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21502","D09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21502","E09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21502","F09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21502","G09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.046","21502","H09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21496","B08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21496","C08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21496","D08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21496","E08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21496","F08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21496","G08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21496","H08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21502","B08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21502","C08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21502","D08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21502","E08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21502","F08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21502","G08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.14","21502","H08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21496","B07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21496","C07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21496","D07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21496","E07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21496","F07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21496","G07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21496","H07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21502","B07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21502","C07","20201023",0,0,0,0,1,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21502","D07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21502","E07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21502","F07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21502","G07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","0.41","21502","H07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21496","B06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21496","C06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21496","D06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21496","E06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21496","F06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21496","G06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21496","H06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21502","B06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21502","C06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21502","D06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21502","E06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21502","F06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21502","G06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","1.23","21502","H06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21496","B05","20201023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4372,"C79607","3.7","21496","C05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21496","D05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21496","E05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21496","F05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21496","G05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21496","H05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21502","B05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21502","C05","20201023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4372,"C79607","3.7","21502","D05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21502","E05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21502","F05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21502","G05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","3.7","21502","H05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21496","B04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21496","C04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21496","D04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21496","E04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21496","F04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21496","G04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21496","H04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21502","B04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21502","C04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21502","D04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21502","E04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21502","F04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21502","G04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","11.1","21502","H04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21496","B03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21496","C03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21496","D03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21496","E03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21496","F03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21496","G03","20201023",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4372,"C79607","33.3","21496","H03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21502","B03","20201023",0,0,0,0,1,1,1,0,1,0,0,0,1,0
4372,"C79607","33.3","21502","C03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21502","D03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21502","E03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21502","F03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21502","G03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","33.3","21502","H03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21496","B02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21496","C02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21496","D02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21496","E02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21496","F02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21496","G02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21496","H02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21502","B02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21502","C02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21502","D02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21502","E02","20201023",0,0,0,0,0,0,0,0,1,0,0,0,0,0
4372,"C79607","66.5","21502","F02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21502","G02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","66.5","21502","H02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21496","B01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21496","C01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21496","D01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21496","E01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21496","F01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21496","G01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21496","H01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21502","B01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21502","C01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21502","D01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21502","E01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21502","F01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21502","G01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"C79607","100","21502","H01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A02","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A03","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A11","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","A12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21501","G12","20201023",0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4373,"C775051","0","21501","H12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A01","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A02","20201023",0,0,0,0,1,0,1,0,0,0,0,0,0,0
4373,"C775051","0","21569","A03","20201023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4373,"C775051","0","21569","A04","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A05","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A06","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A11","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","A12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","G12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0","21569","H12","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21501","B10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21501","C10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21501","D10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21501","E10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21501","F10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21501","G10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21501","H10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21569","B10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21569","C10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21569","D10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21569","E10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21569","F10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21569","G10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.015","21569","H10","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21501","B09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21501","C09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21501","D09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21501","E09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21501","F09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21501","G09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21501","H09","20201023",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4373,"C775051","0.046","21569","B09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21569","C09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21569","D09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21569","E09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21569","F09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21569","G09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.046","21569","H09","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21501","B08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21501","C08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21501","D08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21501","E08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21501","F08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21501","G08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21501","H08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21569","B08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21569","C08","20201023",0,0,0,0,1,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21569","D08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21569","E08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21569","F08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21569","G08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.14","21569","H08","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21501","B07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21501","C07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21501","D07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21501","E07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21501","F07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21501","G07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21501","H07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21569","B07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21569","C07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21569","D07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21569","E07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"C775051","0.41","21569","F07","20201023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
